ID,ADDRESS,MESSAGE
1123,PayMayaDEAL,"Your FREE Landers membership is on us! Enjoy Landers' lowest-priced products, up to P10 off/liter on gas, even free haircuts! Present the code PYMYH3G6ZXITZH at the membership counter to claim your FREE card (valued at P800). You can also apply online via www.landers.ph/pymy Promo ends 12/31/2019. DTI-FTEB#19224, S2019. Please disregard this message if card has been redeemed. FreeInfoMsg"
1124,PayMayaDEAL,"Exclusive for PayMaya users: Get a Landers Premium Membership card for FREE! Present the promo code PYMYH3G6ZXITZH when you visit any of the Landers branches to claim your free card (valued at P800). Also valid for membership applications made via www.landers.ph/pymy Promo ends 12/31/2019. Visit www.paymaya.com/deals for more details. Per DTI Fair Trade Permit No. FTEB 19224, Series of 2019. FreeInfoMsg"
1125,PayMayaDeal,"Here's your Maya Mission for the month of August! Get a P100 reward when you do BOTH: 1. Add Money worth at least P300 2. Buy prepaid load worth at least P100 Promo runs from August 1 to 15, 2019. Visit http://pymy.co/AugAddLoad to learn more. DTI-FTEB #14603, S2019 FreeInfoMsg"
1126,PayMaya,2022-04-19 21:46:21: Awesome! You have successfully transferred PHP150.00 to the account ending in 1117 via Instapay. PHP15.00 service fee has been deducted from your PayMaya account. Your available balance is PHP73.09. Ref. No: 058ff36d0f58.
1127,PayMaya,"Your Bank Transfer OTP is 305656 using HUAWEI P20 Lite(P 9). Never share this to anyone. If unauthorized, please call (632)88457788. q0uXCqkIhgZ"
1128,PayMaya,You have successfully gifted REGULAR LOAD P50 and sent it to +639478517753 with Ref# B6E2750C9C6B. Need to top up? Cash in to your PayMaya account for FREE through our select partner channels: https://official.paymaya.com/d0ec/CashIn Find more ways to enjoy your PayMaya account here: https://www.paymaya.com/deals FreeInfoMsg
1129,PayMaya,You have successfully gifted UTP 15 and sent it to +639072223753 with Ref# E36BE1646D51. Need to top up? Cash in to your PayMaya account for FREE through our select partner channels: https://official.paymaya.com/d0ec/CashIn Find more ways to enjoy your PayMaya account here: https://www.paymaya.com/deals FreeInfoMsg
1130,PayMaya,From +639382805759: - From Kimberly
1131,PayMaya,You have successfully bought REGULAR LOAD 5 with Ref# E5DE45C6FBA5. Need to top up? Cash in to your PayMaya account for FREE through our select partner channels: https://official.paymaya.com/d0ec/CashIn Find more ways to enjoy your PayMaya account here: https://www.paymaya.com/deals FreeInfoMsg
1132,PayMaya,"Your OTP is 177990 using HUAWEI P20 Lite(P 9). Never share this to anyone. If unauthorized, please call (632)88457788. q0uXCqkIhgZ"
1133,PayMaya,"We made a promo just for you ?? Cash in on 3 separate days this month to get P100 cashback! Tap to cash in now. Min spend P500. Promo runs until March 31, 2022. Tap https://official.paymaya.com/3xMF/AddMoney to Cash In"
1134,PayMaya,"We have P100 for you! You're almost there! Enjoy a P100 cashback when you send money, and pay a bill this month. Tap https://official.paymaya.com/0zgc/SendMoney to log in the PayMaya."
1135,PayMaya,"Loading has never been this rewarding! Purchase Smart REGULAR LOAD 100 via PayMaya App and get free 60 Allnet Mins & Unli Allnet Texts for 3 days. Regular load is valid until 1 year and you can still register to other data bundles while subscribing to this promo. This is EXCLUSIVE on the PayMaya App only from February 20 to May 20, 2022. Get yours now: https://official.paymaya.com/d0ec/e6d83ecc Per DTI Fair Trade Permit No. FTEB-137356 Series of 2022"
1136,PayMaya,"Loading has never been this rewarding! Purchase Smart REGULAR LOAD 100 via PayMaya App and get free 60 Allnet Mins & Unli Allnet Texts for 3 days. Regular load is valid until 1 year and you can still register to other data bundles while subscribing to this promo. This is EXCLUSIVE on the PayMaya App only from February 20 to May 20, 2022. Get yours now: https://official.paymaya.com/d0ec/e6d83ecc Per DTI Fair Trade Permit No. FTEB-137356 Series of 2022"
1137,PayMaya,"Get 14% cashback when you buy Smart data bundles via the PayMaya app until Mar. 31, 2022. Applicable to selected All Data, Magic Data, Sulit Surf, Giga Video, Giga Stories, and Unli 5G Data bundles. Get yours now: https://official.paymaya.com/d0ec/41d7532a Per DTI Fair Trade Permit No. FTEB 137129 Series of 2022."
1138,PayMaya,"Awesome! Your virtual card has been activated. You can now use it to shop at any online store that accepts card payments, just make sure you have sufficient balance in your account! To learn more about how you can Add Money to your PayMaya, visit http://pymy.co/AddMoneyGuide"
1139,PayMaya,"Join us for a pre-Christmas Spectrum Fair on November 20-21 at BGC High Street, in front of Central Square Mall and enjoy safe outdoor shopping with PayMaya!"
1140,PayMaya,"Oops! Ministop was down for a bit—sorry about that! It's finally up, so you can now enjoy FREE cash in and convenient PayMaya QR payments at Ministops near you!"
1141,PayMaya,Uh oh! Your balance PHP17.01 is running low and we cannot proceed with your payment at SPOTIFY. Add Money to your account to complete your purchase. Visit www.paymaya.com/addmoney-channels to find out how. Reference Number 126806965402.
1142,PayMaya,"Your account is upgraded! Enjoy an increased limit of P500,000. Send Money now to get up to P500! DTI127574 https://official.paymaya.com/0zgc/SendMoneyChallenge"
1143,PayMaya,Heading out for supplies? Go cashless and cash in for FREE with PayMaya via our different cash in partners: https://official.paymaya.com/3xMF/CashIn
1144,PayMaya,"Heads up! PayMaya bank transfer fees via InstaPay will be increased to Php 15 starting Sept 13, 2021, but stay tuned for a deal on your InstaPay fees soon!"
1145,PayMaya,You have successfully bought UTP 15 with Ref# D5971FB68AEB. Get exclusive gaming items and content in the PayMaya Play Tile. Click here https://official.paymaya.com/d0ec/LEVELUP to buy now! FreeInfoMsg
1146,PayMaya,"Need to top up for essentials? Cash in to your PayMaya account for FREE anytime, anywhere via our cash in partners: https://official.paymaya.com/3xMF/CashIn"
1147,PayMaya,"Top up your PayMaya account without the fees! Cash in for FREE via BPI, Ministop and Smart Padala. Cash in now: https://official.paymaya.com/3xMF/CashIn"
1148,PayMaya,"Pay Day Weekend is also Pay Your Bills Weekend, and we're here to make it easier for you! With over 600 billers in PayMaya, you can pay your bills all in just one app! Plus, you can enjoy deals like FREE CASH IN and CASHBACKS when you pay your bills on any weekend of this month! Visit www.paymaya.com/deals to learn more about the exciting rewards we have for you. *T&C apply FreeInfoMsg"
1149,PayMaya,"Awesome! You have just created a password for your PayMaya account. To maximize your cashless experience, you can now buy load, pay your bills, or shop online using your PayMaya app."
1150,PayMaya,07/10/21 14:00:20 Awesome! You have successfully linked your PayMaya Account to Spotify.
1151,PayMaya,Uh-oh! You tried to pay Spotify but you only have a balance of PHP81.01 in your account. Ref#118817952465
1152,PayMaya,2021-07-05 14:48:42: Awesome! You have transferred PHP500.00 from your PayMaya Account to PayMaya User +639199000444. Your available balance is PHP81.01. Ref. No: a00819602a6c.
1153,PayMaya,"2021-06-28 22:54:50: Awesome! You have successfully transferred PHP600.00 to the account ending in 5759 via Instapay. PHP10.00 service fee has been deducted from your PayMaya account. Your available balance is PHP2,196.01. Ref. No: 3d98eb8f8db3."
1154,PayMaya,"Hey, we noticed an unusual purchase request from NETFLIX.COM for PHP549.00 and we declined it to protect your account. If this is a valid purchase, please contact our hotline at (+632) 8845-77-88 from 7AM to 7PM or email us at support@paymaya.com."
1155,PayMaya,You have successfully bought UTP 15 with Ref# 15B789575BA9. Get exclusive gaming items and content in the PayMaya Play Tile. Click here https://official.paymaya.com/d0ec/LEVELUP to buy now! FreeInfoMsg
1156,PayMaya,"Awesome! You have just created a password for your PayMaya account. To maximize your cashless experience, you can now buy load, pay your bills, or shop online using your PayMaya app."
1157,PayMaya,Thank you for using PayMaya to pay for your Spotify subscription. Just a reminder from us: make sure you have enough balance in your account in the next 2-7 days to settle subscription fees and avoid any inconvenience. Add Money via our partners: www.paymaya.com/addmoney-channels to continue enjoying Spotify premium music. Kindly disregard this message if you've already settled all pending charges. FreeInfoMsg
1158,PayMaya,"Palaguin ang negosyo mo sa tulong ng PayMaya Negosyo! Mag-accept ng safe and cashless payments at magkaroon ng Extra Kita gamit ang dagdag business features ng PayMaya Negosyo App! Plus, get P100 when you successfully register until May 31, 2021! Simply download the app from this link http://pymy.co/PayMayaNegosyo and register using your Android smartphone. PayMaya Negosyo, Kasama mo #MagNegosyo FreeInfoMsg"
1159,Paymaya,Good day! Your request for reassignment with service request 09172817 has been processed today 4/28/2021 10:31 AM. Thank you. From PayMaya Team
1160,Paymaya,"Good day! This is to inform you that we have received your documents under the case number 08989514. For us to complete your request for change of mobile number, kindly revise your letter of request bearing the same signature stroke as seen in your ID. Thank you,. From PayMaya Team."
1161,PayMaya,"Awesome! Your account is now upgraded! You can now send money to friends and family, and enjoy an increased limit of P100,000!"
1162,PayMaya,Your upgrade is almost complete! Kindly give us a maximum of 72 hours to review and evaluate your application. You may contact our Customer Service and provide your validation code: 639382805734-7MB83F if you haven't received your status update after 72 hours.
1163,PayMaya,"Welcome to PayMaya! We've made it easier for you to pay, shop, and send money anytime. Take the first step in unlocking more features and rewards by upgrading your account! Get up to P100 when you upgrade now! Learn more at https://www.paymaya.com/Welcome FreeInfoMsg"
1164,PayMaya,"2021-03-15 19:29:55: Awesome! You have successfully transferred PHP100.00 to the account ending in 8884 via Instapay. A service fee worth PHP10.00 has been deducted from your PayMaya account. We will be refunding this service fee within 5-7 days via a PHP10.00 voucher that you can claim in the PayMaya app. Your available balance is PHP1,237.50. Ref. No: 9a7429718cc0."
1165,PayMaya,"Your One-Time Password (OTP) is 801207. You are trying to login using Mozilla/5.0 (Linux; Android 9; ANE-LX2J Build/HUAWEIANE-L42J; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.86 Mobile Safari/537.36. Report to support@paymaya.com or call our hotline (632) 845 7788 if you did not login to your account. Sharing this OTP will allow another device or person to access your PayMaya account. DO NOT SHARE."
1166,PayMaya,"Awesome! You have just created a password for your PayMaya account. To maximize your cashless experience, you can now buy load, pay your bills, or shop online using your PayMaya app."
1167,PayMaya,Approval of PHP49.00 purchase at GOOGLE *Kumu from 483442******5224. Available balance: PHP1579.00 with Reference Number 107072929354. Find out how you can maximize your PayMaya account. Check out https://www.paymaya.com/deals *Promos are updated regularly FreeInfoMsg
1168,PayMaya,"Awesome! Your account is now upgraded! You can now send money to friends and family, and enjoy an increased limit of P100,000!"
1169,PayMaya,Thank you for applying to upgrade your account. We regret to inform you that the documents you submitted are invalid. You may submit a new application with valid and untampered IDs and documents. Tip: Take a clear photo of your untampered ID. Do not submit a photo from your phone gallery or a print-out. Learn more about Account Upgrade at http://pymy.co/upgrade
1170,PayMaya,"Hi, there! Thank you for taking the time to upgrade your account. We regret to inform you that we cannot proceed with your upgrade right now because the name you entered does not match the one reflected in the ID you uploaded. Please submit an upgrade application again with the complete and accurate information and we’d be happy to assist with your account upgrade. For more details, visit http://pymy.co/upgrade"
1171,PayMaya,Thank you for applying to upgrade your account. We are unable to validate your identity from the documents and/or video clips you have submitted. You may submit a new application with valid and untampered IDs and documents. Tip: Take a clear photo of your untampered ID. Do not submit a photo from your phone gallery or a print-out. Take your video selfie in good lighting and make sure your face is clearly seen. Learn more about Account Upgrade at http://pymy.co/upgrade
1172,PayMaya,Your upgrade is almost complete! Kindly give us a maximum of 72 hours to review and evaluate your application. You may contact our Customer Service and provide your validation code: 639106138884-5FX1AM if you haven't received your status update after 72 hours.
1173,PayMaya,Uh-oh! You tried to pay PAYPAL but you only have a balance of PHP4.00 in your account. Ref#104416542150
1174,PayMaya,Thank you for applying to upgrade your account. We regret to inform you that the documents you submitted are invalid. You may submit a new application with valid and untampered IDs and documents. Tip: Take a clear photo of your untampered ID. Do not submit a photo from your phone gallery or a print-out. Learn more about Account Upgrade at http://pymy.co/upgrade
1175,PayMaya,Your upgrade is almost complete! Kindly give us a maximum of 72 hours to review and evaluate your application. You may contact our Customer Service and provide your validation code: 639106138884-N9I5H7 if you haven't received your status update after 72 hours.
1176,PayMaya,"Awesome! You have just created a password for your PayMaya account. To maximize your cashless experience, you can now buy load, pay your bills, or shop online using your PayMaya app."
1177,PayMaya,"We invite you to join Landers Superstore and the Philippine Army as they raise funds to provide food to families in need during this time of crisis. To donate using your PayMaya account, visit https://onevoicepilipinas.landers.ph FreeInfoMsg"
1178,PayMaya,"Let's support each other and be #OneAgainstCOVID19 You can donate to the Philippine Red Cross, UNICEF, Caritas Manila, OXFAM Pilipinas and more via donate.paymaya.com or through Pay Bills in the app. Just use ''00000'' as the account no. of your chosen charity. All proceeds will be used to provide relief packages, medical supplies, and other needs of frontliners and affected communities. FreeInfoMsg"
1179,PayMaya,"This is an automated SMS from PayMaya. Your verification code is 424172. For your Account SECURITY, do not share this verification code."
1180,SMARTLoad,04Nov 06:04 UTP 15 loaded to 639382805759 from 639185378046. Ref:EV8K479GQJWP. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp
1181,SMARTLoad,12Oct 06:40: UTP 15 successfully loaded to 639382805759 from 639185378046. Ref:EV8JC56F01H1
1182,SMARTLoad,Tuloy ang Saya! May Unli Trinet Calls and Texts + 50 Allnet Texts ka na for 2 days with UTP 15.
1183,SMARTLoad,"To check your balance and other exciting offers, dial *123# NOW! It's FREE and as EASY as 1-2-3!"
1184,Facebook,940734 is your Facebook password reset code
1185,FACEBOOK,Use 245731 for two-factor authentication on Facebook.
1186,FACEBOOK,318770 is your Free Basics code
1187,facebook,<#> Use 497849 as your password for Facebook for Android. Laz+nxCarLW
1188,Facebook,462463 is your Facebook one-time password.
1189,LAZADA,940734 is your Facebook password reset code
1190,LAZADA,You received PHP 75.00 Promo Credits in your Lazada Wallet. It will expire on 31 Aug 23:59.
1191,LAZADA,519889 is your verification code to Activate Lazada Wallet. It will expire in 10 minutes. Do not share under any circumstances!
1192,Lazada,064024 is your Lazada verification code. This code will expire in 5 minutes.
1193,NETFLIX,Your Netflix verification code is 075520.
1194,NETFLIX,Netflix - Three more steps and we'll do the rest. Finish signing up here: netflix.com/tv?code=yvkyly
1195,NETFLIX,Your Netflix verification code is 4812.
1196,GRAB,<#> 332969 is your Grab Activation Code (GAC). It expires in 2 minutes. Do not share it with anyone. H9CMNjtZ1r6
1197,GRAB,Need to run some errands? Book a GrabCar to get to where you need to be quickly & safely!
1198,GRAB,GrabCar resumes 24/7 operations in Pampanga! Book a GrabCar for a safe & hygienic ride!
1199,Coins.ph,"COINS MOBILE # UPDATE verification code: 403498. Your request will be processed after 72 hours. If you did not request this, email report@coins.ph immediately."
1200,Coins.ph,Your cash-out to Ripple Beta is complete. Thanks for using Coins.ph!
1201,Coins.ph,"COINS ALERT: You are attempting to cash out. Use this code to confirm: 900163. If you did not make this request, contact Coins support."
1202,Coins.ph,There was a sign-in to your Coins account from Philippines. Not you? Immediately contact our customer service at help@coins.ph
1203,Coins.ph,COINS LOGIN ALERT: You are attempting to LOGIN to your Coins Account. Only use the code in the official Coins app/website. CODE: 290619. Never share with anyone
1204,Coins.ph,"You have successfully added 900.00 PHP to your Coins wallet. You can use it to buy load, transfer money, shop online, and more!"
1205,Coins.ph,"We have approved your selfie verification! If you have also completed your ID verification, you may now use Coins.ph to cash-in and cash-out with higher limits."
1206,Coins.ph,Coins password updated.
1207,Coins.ph,"COINS ALERT: You are attempting to change the password on your Coins account. CODE: 515969. If you did not make this request, email report@coins.ph immediately."
1208,Coins.ph,"This mobile number is already linked to a Coins.ph account! Please log in instead. If you did not make this request, email report@coins.ph immediately."
1209,Coins.ph,Coins verification code: 713081. Please do not share this code with anyone
1210,Maria,putangina na gets ko yung partnership haha pwede na ako matulog yay
1211,John,nagugutom ako punyeta
1212,Jose,punyeta para kanino ba talaga kayo
1213,Mark,ulol manigas ka
1214,Michael,putangina mo di sapat yung pakyu pakyu lang
1215,Joel,yung sinabihan ako ng bobo ng player namen sa early game
1216,Romeo,kupal din ako kaya wag ako
1217,Antonio,tama naman
1218,Reynaldo,opo
1219,Jocelyn,haha punyeta kayo
1220,Rolando,hoy bakit ano nangyari
1221,Danilo,malungkot na nga ako tapos bobo pa ako ano perfect combination ka beh haha
1222,Joseph,di kami talo ni lm pucha haha
1223,Richard,move on daw si tanga awra haha pero ilang bean lang mag mamakaawa nanaman kay zebby yan haha
1224,Rogelio,exam na naman sa major pucha
1225,Teresita,ano yan tanga wala din akong load
1226,Eddy,nahihilo na ako punyeta
1227,Robert,ewan ko nga
1228,Maricel,tanga ni pia mamamatay ako eh
1229,Evelyn,kupal dami mo kill sa dr haha
1230,Josephine,ang hirap kumain huhu bwiset na wisdom tooth
1231,Ronald,hindi
1232,Rodolfo,hindi yung gumawa ka pa ng memories bago ka umalis haha tanga
1233,Ernest,kita ko si aj dito sa ibbara pakyu agad bungad haha
1234,Mario,andito na kasi ako
1235,Edwin,tangina niyong mga ulol palibhasa manok lang alam nyong alagaan kaya salbahe kayo sa aso eh
1236,Marilyn,tagal mapuno ng jeep punyeta hulas na pagkatao ko
1237,Rowena,deserve mo rin yang magkalagnat masakit lalamunan at sinisipon pakyu
1238,Alfred,hindi nga ako nagkakanin puro naman candy pinagkakain ko puta
1239,Erlinda,nagpapapansin parin pala si asong ulol dabid
1240,Jennifer,puta nakailang hampas na siya
1241,Noel,ate may bwiset nanaman sa kabilang baranggay
1242,Richard,tangina sinabihang panget pero in a sosyal way
1243,Jonathan,tangina mo pwede bang sa akin ka lang
1244,Allan,Hhahaaha
1245,Francisco,huy pasabi naman ako kung mag unfollow kayo mga tarantado
1246,Marites,tarantado ka cy
1247,Arnel,bwiset lagi nandon yung manyak na lalaki nakakatakot na
1248,Marlon,ang hirap naman makipag unahan sa snazzymnla pucha
1249,Gina,eh bakit ba
1250,Michelle,sana nga eh
1251,Renato,sa promise ni maam pakyu
1252,Jerry,kakainis ka pa ah tanga gamit ko yan kukunin mo
1253,Elizabeth,tangina mo skusta shit at sa bago mong jowa kupal mga demonyo proud pa kayo mga animal napaka insensitive niyo kakalaglag lang ng baby ni zeb mga walang puso proud pa kayo sa social media na kayo talaga eh no once a pokpok always a pokpok talaga grr kala mo naman magtatagal sila
1254,Marilou,gago kinikilig nanaman ako punyeta
1255,Gloria,sabi na eh gago ka talaga pucha
1256,Jeffrey,di lang ikaw by juris beh putangina ily
1257,Manuel,alam para akong tanga dito sa twitter alam mo yon haha
1258,Ryan,oo 
1259,Alvin,punyeta twitter kung ayaw mo mag play ng vids edi wag shuta haha
1260,Virginia,pakshet yung mga ex na gumagamit ng family card hmp sino ba naman kami diba syempre babalik yan
1261,Fernando,pagkatapos iwan ng ilang taon ay di na ibabalik sa nag hirap eh kupal
1262,Christopher,huy para kayong tanga seryoso ba ito
1263,Ariel,kaya nga eh
1264,Jaime,wala nagmukha tuloy ako tanga
1265,Christian,pakyu hindi nga kasi ako yun
1266,Dennis,pucha teh gamit na gamit ang pepe ni gaga
1267,Jesus,lmao formal attire haha di bagay sakin
1268,Jayson,dalawang buwan pa
1269,Rosemarie,kailangan ko na humagilap ng pera puta ubos ata laman ng gcash ko neto ah haha
1270,Edgar,andito na ko maam
1271,Randy,pansin ko nga pakyu ka haha
1272,Alberto,gusto ko nalang maging logo ng nike pucha naman
1273,Arlene,tangina hanggang ngayon isip bata ka parin tsk tsk kawawang nilalang
1274,Lolita,naghintay na naman ako sa tanga
1275,Robert,ulol na ulol na naman ako sa smf tsaka hindi sa pagiging bias pero sana ayusin naman yung pag judge yun lang
1276,Jimmy,punyeta sino ba yang nagsusunog
1277,Rey,ang attractive nung ambilis nahulaan ni hisong yung key pakshet ang gwapo mo pag musically inclined talaga haha
1278,Marvin,simpleng bagay di masunod tapos pag nagalit sasabihin maliit na bagay pinag aawayan awit
1279,Analyn,pag maraming crush ako agad
1280,Pedro,HAHAHAHAHA
1281,Arnold,sobrang nakakatawa
1282,Elmer,manunundo po tayo ng ayaw umuwi noon for tonights video i believe makakagraduate na ko sa wishlist very soon kaso yung natira puta kilabot hayop
1283,Wilfredo,bakit 
1284,Norma,dito po
1285,Alma,di ako mag rereply bahala ka diyan pakyu ka ambaho ng trip mo sa buhay
1286,Helen,tangina ng panahon na ito yung pang harabas kong sapatos sinuot ko dahil umuulan samin tapos pagdating sa kanto sobrang araw
1287,Rodrigo,pabili naman kami ng ka late night talk yung medyo tarantado sana
1288,Cristina,nakakainis bwiset edi wag mo sabihin tangina mo
1289,Roger,tangina nagpapaturo ako kung paano ilabas ung usok sa ilong tinawanan ako ni gago ubo ako nang ubo
1290,Nestor,hala totoo nga pakshet kayo
1291,Vicente,pogi ni mark pucha ako nalang kasi
1292,Myrna,iba ang ganda ni yor
1293,Imelda,good morning danceracha huhu ang pogi niyo gago pakyu
1294,Nelson,tarantado itong aso ko dinilaan yung patay na ipis tapos didilaan ako
1295,Irene,pakyu nagjojoin ka kasi sa nctzen gains kaya almost ten thousand followers ka na bwakanangshit ka
1296,Jessie,ako lang ba pero kinikilig ako kapag possessive yung guy haha kaya kilig na kilig ako kay pakshet a redf hala paano na pag pumalag si eme
1297,Corazon,yung bgm nung really really unit pucha talaga haha
1298,Leonardo,HAHAHAHAHa
1299,Ricky,kung kailan naman aalis na harang eh
1300,Domingo,ayan na naman ang mga journalists
1301,Rosita,tarantado pusa ko kinambras likod ng sasakyan haha dalawa tayo mapalayas bhie
1302,Ana, bakit naman ganun yung panaginip ko haha pag nangyari talaga sa totoo yan jusko kimmy
1303,Rodel,hindi pa
1304,Evangeline,hindi pa ako nakaorder ng bad boy album
1305,Edgardo,iiyak na ako
1306,Ruben,tanga kahit saang panig ng mundo nagtaasan lahat ng bilihin gunggong
1307,Marissa,lukah pumunta ka na sa acx kakaladkarin na kita bwiset
1308,Joan,HAHAHAHAHA
1309,Elena,toxic trait ko di muna ako susuko itatry ko for days tapos pag hindi kaya last minute tsaka ko sasabihin haha pakshet
1310,Gemma,kupal customer service niyo sa landline kupal rin technicians niyo kairita
1311,Marivic,tapos na
1312,Lorna,so mga ninang ako oh wala nga akong dilig ilang buwan na mga tarantado
1313,Grace,dami ko namissed huhu feel ko pati yung jujutsu kaisen title proposal namin that day lungkot
1314,Benjamin, ang cute
1315,Rosalie,fsdfsfdsfsd
1316,Armando,tangina niyo paano kaya kung pasalibungan ni taeyong si lee soo man ng suman
1317,Felix,kilig na kilig ako sa ligaya bwiset kayo kentell
1318,Julie,tangina eto na yung scene na kinaiinisan ko tangina mo phil
1319,Vilma,napaka entitled naman
1320,Ramon,gusto ko isang set
1321,Nenita,kailan kaya mag retire yang referee na yan
1322,Virgilio,move on ka na
1323,Alex,dustine ayon stephon magiingat ka don sa cebu ay ate phoebe bantayan niyo po yan ay nako naman pakshet kayong dalawa
1324,Zenaida,una ako
1325,Albert,di mo ako payang kaharapin kasi natatakot ka ba pero nagagawa mo mag rant sa iba tungkol sakin haha ulol duwag
1326,Catherine,pakyu di ka nagnotify kung naglive ang ssera bwiset
1327,Efren,kaya ko mag ibat ibang typings pogi typings hm yea jejemonn typings galit typings magulang mo typings anak
1328,Edna,tawang tawa ako sa part na ito and i had to replay pa kasi akala ko mga random dudes lang
1329,Erwin,parang gusto ko what if grad gift hehe
1330,Melanie,tangina anong kinalaman ng nasa picture for proof niya sa mga pinagsasabi niya basahin mo ulit nireply mo oh diba wala kayong pinagkaiba kasi sinasabihan niyo yung mga inosente ng pick me
1331,Gilbert,ay haha
1332,Anthony,ang wifi ko ambagal
1333,Ronnie,pucha yung sa twitter web update kaya ko pa kaso yung for cp puta ang panget talaga
1334,Jay,bibili bili ng ticket tapos di naman manunuod tapos ibebenta sa higher price 
1335,Susan,akala ko nga eighteen years old hindi pala
1336,Rommel,tagalog ih
1337,Joselito,nilalamig ako
1338,Julius,i love you
1339,Victor,hot drop talaga diretso sa lava
1340,Ruel,fdsfsfsds
1341,Rose,kikiligin na sana ako
1342,Juanito,huhuuhu
1343,Alexander,di nanaman ako makapag chat haha
1344,Fe,sabi ko mag aaral na ako eh pero niyanig niyo na naman mundo ko
1345,Jenny,feeling maangas
1346,Rosalinda,ay hindi pwedeng end nang di nakukulong magulang nila kio
1347,Rene,ubos pera natin bading take two
1348,Henry,ang cute
1349,Cesar,hanji babe grabi ka na talaga nakaka ulol ka haha
1350,Cherry,ganito pala yung feeling na niloloko
1351,Maribel,ang aga aga ko nagising
1352,Eric,ayaw ko na ng ganito
1353,Emma, siya na nga naunang nanggulo sa akin ambagal pang magreply tapos ang tipid pa pakyu ka di mo alam kung gaano kahalaga yung oras ko na sinasayang mo lang
1354,Salvador,naiiyak nanaman ako ang pogi ni seokjin
1355,Dominador,loveyoutoo bff
1356,Remedios,ang tarantado talaga ng mga chinese na to
1357,Josefina,puta sarcasm ba yon oh ano
1358,Joy, feel na feel ko tapos binuksan ni mama yung pinto gago lumabas tuloy yung aircon huhu
1359,Ramil,oo naman
1360,Carlito,boring talaga pag scene ni lorelai at luke
1361,Francis, when ang tambay
1362,Daniel,init
1363,Joey,wala pa ko haha na bola pa din haha
1364,Dante,tangina nadulas ako kanina sa school
1365,Lilia,hindi ko naabutan
1366,James,sampung buwan na
1367,Anita,iiyak na ako
1368,Milagros,bakit kasi hirap ako tumae sa umaga haha
1369,Lydia,hahahaha
1370,Rebecca,hmm wala na ako dyan
1371,Emily,sino ba pasimuno ng kd cult
1372,Juan,kung kailan tapos na ung quiz sa math tsaka ko naalala yung paano ginawa yon
1373,Daisy,ako pa aanuhin mo
1374,Sarah,kung andito ka sa twitter
1375,Alejandro,ayaw ko na manood ng stranger things at di nanaman ako maka tulog
1376,Anna,luh gago ilabas niyo muna sungtaro sa basement niyo gago bago kayo mag ganiyan parang tanga kayo
1377,Leo,nakakagilgil ka
1378,Janice,putangina niyo twice naiyak nanaman ako
1379,Carlos,nakita na namin yung ganiyan attitude mo dati tanga tapos hanggang mag makaawa ka ulit kay zeb pakyu kilala ka na ng million sub ni zeinab mahilig ka mang gamit ang panget panget mo naman animal kang suso ka
1380,Rosario,ipipilit ko to
1381,Carmelita,sino nanaman nagsabi nito
1382,Victoria,ang ganda
1383,Delia,di ako umaangat sa buhay
1384,Samuel,im graduating tom wala akong alam
1385,William,pinagod ko na sarili ko mag hapon para makatulog ako nang maaga pa lang nakahiga na ako anong oras na gusto ko na matulog pero yung utak ko ayaw tumigil mag isip ng kung anu ano
1386,Julieta,ako na tanga kahit na litonglito sa iyo pa rin tutungo
1387,Editha, hindi ko na kaya maligo
1388,Ferdinand, paano ako makakapagdiet mayat maya ang tanong sayo gutom ka di ka nagugutom oo na lika magluto tayo
1389,Emmanuel,itong tatay ko pa sinasabing jesus is coming nasaan na mauuna pa ata ako mabuntis diyan eh
1390,Cecilia,tulong ano nga ba haha hindi ko magalaw binti ko
1391,Rolly,bakit parang kasalanan ko pang ayoko na ituloy yung sem na to
1392,Christine,nasa countdown pa din ako
1393,Aida,nagwawala yung butterflies sa tiyan ko
1394,Yolanda,minention hahaka magrefund ka na gawa gawa ka pa bagong account tanga
1395,Roy,bakit kumakanta si jeongin
1396,Ronaldo,ayaw mo kasi munang pakinggan
1397,Rosalina,ano pinagsasabi mo makakasuhan binasa mo ba ung batas na minungkahi niy
1398,Jessica,anong gusto niyo
1399,Jomar,bakit ako kinikilig
1400,Jean,akala ko mababawasan na gagawin ko
1401,Eddie,maam andito na po ako sa labas
1402,Orlando,sir andito na po ako
1403,Alicia,andito na ko maam
1404,Gregorio,andito na po
1405,Leonora,"Yo, Merry Christmas! May your holiday be like, totally fab with loads of love, joy, and of course, a ham that's lit for the feast! Cheers to a boujee Christmas and a Happy New Year!"
1406,Violeta,"Sending you major Paskong vibes! Wishing your Christmas is extra glam, your New Year's is goals AF, and your ham is so delish, it's basically a mood. Keep slayin', fam!"
1407,Raul,"OMG, bes! Christmas vibes na! May your noche buena be more extra than your skincare routine. Glow up sa ham, kween"
1408,Jerome,"OMG, bakit ang aga ng quiz today? Like, hello, we're not morning people! Gusto ko lang mag-relax after a lit weekend, pero eto tayo, solving equations. Ugh, stress level, why so high? ??"
1409,Bernardo,"Sup fam! This group project is giving me major stress. Can't we just meet sa isang café, act like we're working, take cute pics, and call it a day? Too much to ask ba, mga bes? ???????"
